repo,sha,message,url,func_changes
volatilityfoundation/volatility,8e187e38bd1387b0585a4791b9a8db7671131a8b,fix a cycle in _CM_KEY_BODY.full_key_name(),https://github.com/volatilityfoundation/volatility/commit/8e187e38bd1387b0585a4791b9a8db7671131a8b,0
volatilityfoundation/volatility,3f4fb8c84c6e0d029222cad02d082be18b4c8676,Linux - fix copy/paste error,https://github.com/volatilityfoundation/volatility/commit/3f4fb8c84c6e0d029222cad02d082be18b4c8676,0
volatilityfoundation/volatility,bc824fd3e2c5e51638ebf30257a9babd3fa289e7,Linux - fix smearing issue check_fops and substantially improve performance,https://github.com/volatilityfoundation/volatility/commit/bc824fd3e2c5e51638ebf30257a9babd3fa289e7,0
volatilityfoundation/volatility,1d65795714821c90336a13765c67abcac0641eba,Linux - fix overflow error in ARP table size calculation,https://github.com/volatilityfoundation/volatility/commit/1d65795714821c90336a13765c67abcac0641eba,0
volatilityfoundation/volatility,19d12116fe2f1f3d98873799c8fe80ddbf046f32,fix a backtrace in hashdump when the CurrentControlSetXXX cannot be determined,https://github.com/volatilityfoundation/volatility/commit/19d12116fe2f1f3d98873799c8fe80ddbf046f32,0
volatilityfoundation/volatility,2ff525da7de115cc9e4f04156ef1acfcc6fa62cf,Linux - fix hidden modules related to issue 273,https://github.com/volatilityfoundation/volatility/commit/2ff525da7de115cc9e4f04156ef1acfcc6fa62cf,0
volatilityfoundation/volatility,cc880fa73ae5744a074f4dafe27302bc15c146a8,Linux - fix issue 280 related to network byte order,https://github.com/volatilityfoundation/volatility/commit/cc880fa73ae5744a074f4dafe27302bc15c146a8,0
volatilityfoundation/volatility,403fb10afd73266ce40d5a543ad9a41aabc552e8,tweak the patch from 6631c0c93848e7e90dc0e76035fc38066c7c9946 to include KDBG sizes for all 64-bit platforms and not just >= 6.2. we need to be able to find the patch guard entropy values for all 64-bit versions of windows for the timer DPC decoding,https://github.com/volatilityfoundation/volatility/commit/403fb10afd73266ce40d5a543ad9a41aabc552e8,0
volatilityfoundation/volatility,f6df486e4a5b90dfea1992b9f02b8853975785f1,update the handle pointer decoding algorithm for windows 10 64-bit builds >= 14393 (fixes the handles plugin),https://github.com/volatilityfoundation/volatility/commit/f6df486e4a5b90dfea1992b9f02b8853975785f1,0
volatilityfoundation/volatility,534374da57679dc353c974de45d27a42b81931ec,Linux - fix two bugs,https://github.com/volatilityfoundation/volatility/commit/534374da57679dc353c974de45d27a42b81931ec,0
volatilityfoundation/volatility,f1e8107ef8db60750a8b0c853ed9d3c5c0139f8e,refs #319 fixing vad plugins on 32-bit win8 and win10 - only 64-bit versions have *VpnHigh members,https://github.com/volatilityfoundation/volatility/commit/f1e8107ef8db60750a8b0c853ed9d3c5c0139f8e,0
volatilityfoundation/volatility,759691b99f0ad2577e46e963bce7a8d4d18bd593,win8: added recent profile. Fixes hivelist.,https://github.com/volatilityfoundation/volatility/commit/759691b99f0ad2577e46e963bce7a8d4d18bd593,0
volatilityfoundation/volatility,a9136d70243af045033695f5f7fd774b3b411696,win7: added profiles for the recent versions. Fixes psscan.,https://github.com/volatilityfoundation/volatility/commit/a9136d70243af045033695f5f7fd774b3b411696,0
volatilityfoundation/volatility,69142099447a5248ebdb9e3ba636738d509b7055,"fix two (potential) issues when finding win10 cookies. first, don't assume get_kdbg() will succeed. this /can/ return None, so check the return value. second, avoid calling list(kdbg.modules()) just to find NT, when we know NT is always first - it wastes cycles",https://github.com/volatilityfoundation/volatility/commit/69142099447a5248ebdb9e3ba636738d509b7055,0
volatilityfoundation/volatility,5093fa26a782bd692e08efd729d0252d72a83ec7,win10.py: fix _OBJECT_HEADER for win10 build 14393,https://github.com/volatilityfoundation/volatility/commit/5093fa26a782bd692e08efd729d0252d72a83ec7,0
volatilityfoundation/volatility,3399683aee4a4b7dcb3f20556271c0c570cfd918,fixing typo in issue #325,https://github.com/volatilityfoundation/volatility/commit/3399683aee4a4b7dcb3f20556271c0c570cfd918,0
volatilityfoundation/volatility,b87d2a4ec3edc86b9d4d165b1d0fa9f4131c6ebb,getsids: fixing missing backslashes,https://github.com/volatilityfoundation/volatility/commit/b87d2a4ec3edc86b9d4d165b1d0fa9f4131c6ebb,0
volatilityfoundation/volatility,883e317a364d30957d1f4e7a3adb2ef63fbfac67,win10.py: fix _OBJECT_HEADER and _POOL_HEADER for recent versions,https://github.com/volatilityfoundation/volatility/commit/883e317a364d30957d1f4e7a3adb2ef63fbfac67,0
volatilityfoundation/volatility,1c9e6a50c6942ab7eaefaff74437f7dad2d8ec1f,eventlogs: fix for issue #315,https://github.com/volatilityfoundation/volatility/commit/1c9e6a50c6942ab7eaefaff74437f7dad2d8ec1f,0
volatilityfoundation/volatility,a9c28d61fe585f1118481c089d81a49149b48d25,add a fix for registry analysis on win 8.1 x64 profiles,https://github.com/volatilityfoundation/volatility/commit/a9c28d61fe585f1118481c089d81a49149b48d25,0
volatilityfoundation/volatility,00bfef6470e0dc134f1035dcd530a9994f19cc9d,Merge pull request #317 from gcmoreira/fix_recursive_properties,https://github.com/volatilityfoundation/volatility/commit/00bfef6470e0dc134f1035dcd530a9994f19cc9d,0
volatilityfoundation/volatility,69bb1621710154a07ad60fbfc2bc881a9872b43a,We fixed the infinite calling recursion in core_size and init_size properties. This bug was introduced in commit 16af7d3d7db818d53fcbcc93e3620dcfbc063a09,https://github.com/volatilityfoundation/volatility/commit/69bb1621710154a07ad60fbfc2bc881a9872b43a,0
volatilityfoundation/volatility,324dd7341d7e1a4e0734dfec69f86c823b8cb02c,Linux - fix file extraction for 4.6plus,https://github.com/volatilityfoundation/volatility/commit/324dd7341d7e1a4e0734dfec69f86c823b8cb02c,0
volatilityfoundation/volatility,dd1a851b6e42b8cdb6a5f5126310df399f63ac6b,Linux - final fix for arp,https://github.com/volatilityfoundation/volatility/commit/dd1a851b6e42b8cdb6a5f5126310df399f63ac6b,0
volatilityfoundation/volatility,b6c392787d819d60bf2d829dd23591c3d7a97a7c,Mac - fix apihooks backtrace,https://github.com/volatilityfoundation/volatility/commit/b6c392787d819d60bf2d829dd23591c3d7a97a7c,0
volatilityfoundation/volatility,a9436f1befe309e0015c93b2488fb186660bdf6f,Mac - fix list_files,https://github.com/volatilityfoundation/volatility/commit/a9436f1befe309e0015c93b2488fb186660bdf6f,0
volatilityfoundation/volatility,4c2fcafd1e72d39b36ed948d80274a71d7be83d4,Mac - fix list_files,https://github.com/volatilityfoundation/volatility/commit/4c2fcafd1e72d39b36ed948d80274a71d7be83d4,0
volatilityfoundation/volatility,9d220063acf89ed17c62474f9eb2c63a6019510e,Linux - final AF_UNIX fix,https://github.com/volatilityfoundation/volatility/commit/9d220063acf89ed17c62474f9eb2c63a6019510e,0
volatilityfoundation/volatility,cb5254e067024f2ac773e196f0ad3aa41b398d7a,Merge pull request #308 from bridgeythegeek/patch-2,https://github.com/volatilityfoundation/volatility/commit/cb5254e067024f2ac773e196f0ad3aa41b398d7a,2
volatilityfoundation/volatility,ec096852136afc6fb85726541f21f1aaa33eec7d,Linux - fix syscall index parsing,https://github.com/volatilityfoundation/volatility/commit/ec096852136afc6fb85726541f21f1aaa33eec7d,0
volatilityfoundation/volatility,ea05012a1337902d7405707f7c290f349c2e61eb,Merge pull request #305 from jie-lin/master,https://github.com/volatilityfoundation/volatility/commit/ea05012a1337902d7405707f7c290f349c2e61eb,0
volatilityfoundation/volatility,7c0ef8111dc914a904088e9c54c68fb709753606,bug fix: boot_code may become 'NoneType' object,https://github.com/volatilityfoundation/volatility/commit/7c0ef8111dc914a904088e9c54c68fb709753606,0
volatilityfoundation/volatility,c6841586ccbba2f3f69a72e2edaff81e0a3c3891,the --fix parameter to PE dumping plugins was broken on wow64,https://github.com/volatilityfoundation/volatility/commit/c6841586ccbba2f3f69a72e2edaff81e0a3c3891,0
volatilityfoundation/volatility,7de83e416ea33d562fa2c0ca59a07a7febfa32e9,Merge pull request #301 from haco20292/linux_dmesg_bugfix,https://github.com/volatilityfoundation/volatility/commit/7de83e416ea33d562fa2c0ca59a07a7febfa32e9,0
volatilityfoundation/volatility,079658e43df5dbe90e210660d0118ed1d40da82c,Linux - fix overlay for uid/euid/gid,https://github.com/volatilityfoundation/volatility/commit/079658e43df5dbe90e210660d0118ed1d40da82c,0
volatilityfoundation/volatility,a260c4083de0ab8ab169f242937157945eca2eeb,Linux - fix netstat,https://github.com/volatilityfoundation/volatility/commit/a260c4083de0ab8ab169f242937157945eca2eeb,0
volatilityfoundation/volatility,b48cec00cf8b46b5048f2da2376e31e3956ae90f,Merge pull request #300 from bridgeythegeek/patch-1,https://github.com/volatilityfoundation/volatility/commit/b48cec00cf8b46b5048f2da2376e31e3956ae90f,0
volatilityfoundation/volatility,f2c094ed8fef59b248fe75dd466d8569de7d1c86,Fix an exception in linux_dmesg,https://github.com/volatilityfoundation/volatility/commit/f2c094ed8fef59b248fe75dd466d8569de7d1c86,0
volatilityfoundation/volatility,1c17563d5514016f7face5e8799517d29b264d5f,Checking for valid data,https://github.com/volatilityfoundation/volatility/commit/1c17563d5514016f7face5e8799517d29b264d5f,0
volatilityfoundation/volatility,11a42cf956271ac7ee6983e70cc1065d9d656cf5,Mac - Updates tools/mac/convert.py for El Capitan compatibility.,https://github.com/volatilityfoundation/volatility/commit/11a42cf956271ac7ee6983e70cc1065d9d656cf5,0
volatilityfoundation/volatility,df9244c29455d2e0cb1d5552188fea99a9610f7b,Linux - fix corruption values check,https://github.com/volatilityfoundation/volatility/commit/df9244c29455d2e0cb1d5552188fea99a9610f7b,0
volatilityfoundation/volatility,84505d87aacf2e5c8acea82a6123fe5c32506090,fix typo,https://github.com/volatilityfoundation/volatility/commit/84505d87aacf2e5c8acea82a6123fe5c32506090,0
volatilityfoundation/volatility,f58808f96d3f43b937b8228857f3a02dd359b37c,Linux - fix bash env,https://github.com/volatilityfoundation/volatility/commit/f58808f96d3f43b937b8228857f3a02dd359b37c,0
