repo,sha,message,url,func_changes
PyCQA/bandit,c9aa204aa8fc8de1b6d82ff2603360747cfeff77,More complete removal of Python2 code (#674),https://github.com/PyCQA/bandit/commit/c9aa204aa8fc8de1b6d82ff2603360747cfeff77,2
PyCQA/bandit,82db41a1c1f2d55c0a1fafc9250580639d82342d,Add the column offset to the issue model (#618),https://github.com/PyCQA/bandit/commit/82db41a1c1f2d55c0a1fafc9250580639d82342d,0
PyCQA/bandit,b59bebaa378bbe86c000b6f325daf7619dac2c90,Clearer message for subprocess module use (#667),https://github.com/PyCQA/bandit/commit/b59bebaa378bbe86c000b6f325daf7619dac2c90,0
PyCQA/bandit,8295ded4101610c6dc7224c261d80accb4775f1e,Remove blacklist call to input() (#662),https://github.com/PyCQA/bandit/commit/8295ded4101610c6dc7224c261d80accb4775f1e,0
PyCQA/bandit,efa623e33fdd152a80cc1652cd0474a55ae65491,Remove universal support on the wheel (#655),https://github.com/PyCQA/bandit/commit/efa623e33fdd152a80cc1652cd0474a55ae65491,0
PyCQA/bandit,34836a6e894ba800e02712747fa87cc49ad1c224,Merge pull request #651 from PyCQA/ericwb-patch-1,https://github.com/PyCQA/bandit/commit/34836a6e894ba800e02712747fa87cc49ad1c224,0
PyCQA/bandit,d5dfbff00d7d66e58ff237a34dc6175af638f5df,Merge branch 'master' into ericwb-patch-1,https://github.com/PyCQA/bandit/commit/d5dfbff00d7d66e58ff237a34dc6175af638f5df,0
PyCQA/bandit,f64148f9e128a7bf60088ca76574abe00892c8c9,Merge branch 'master' into ericwb-patch-1,https://github.com/PyCQA/bandit/commit/f64148f9e128a7bf60088ca76574abe00892c8c9,0
PyCQA/bandit,69bcf405e56d7b1d36093bfebb0400fb64af7f48,GitHub Action to publish to Test PyPI,https://github.com/PyCQA/bandit/commit/69bcf405e56d7b1d36093bfebb0400fb64af7f48,0
PyCQA/bandit,539da77f82fac81d4711c59eebac490a030b83d4,Merge pull request #645 from DrGFreeman/644-noqa-rendered-in-docs,https://github.com/PyCQA/bandit/commit/539da77f82fac81d4711c59eebac490a030b83d4,0
PyCQA/bandit,7765e7754c4d7626b42b434d490cfb75b440e608,Fix # noqa rendering in docs,https://github.com/PyCQA/bandit/commit/7765e7754c4d7626b42b434d490cfb75b440e608,0
PyCQA/bandit,b78c938c0bd03d201932570f5e054261e10c5750,"Drop Python2 build, test, and install",https://github.com/PyCQA/bandit/commit/b78c938c0bd03d201932570f5e054261e10c5750,0
PyCQA/bandit,89548b983715f798f74c805f11c51b49c2d93c26,[FIX] blacklist: fix typo in import_ftplib,https://github.com/PyCQA/bandit/commit/89548b983715f798f74c805f11c51b49c2d93c26,0
PyCQA/bandit,bbe99a8863a248c753c0af2da4b8b15265e86fed,Fix issue #574,https://github.com/PyCQA/bandit/commit/bbe99a8863a248c753c0af2da4b8b15265e86fed,0
PyCQA/bandit,8127716355048540e4baf6e1f9735583008c8714,Merge pull request #591 from PyCQA/ericwb-patch-1,https://github.com/PyCQA/bandit/commit/8127716355048540e4baf6e1f9735583008c8714,0
PyCQA/bandit,3b8806f46ae4790ca0353114ce859a697c875ab0,Merge pull request #590 from bavedarnow/patch-1,https://github.com/PyCQA/bandit/commit/3b8806f46ae4790ca0353114ce859a697c875ab0,0
PyCQA/bandit,eb7d63233a6d33d130925ad0f49eab87964104d4,Fix typo for activating venv,https://github.com/PyCQA/bandit/commit/eb7d63233a6d33d130925ad0f49eab87964104d4,0
